	scenario_id	timespan	ego_v_init	ego_acc_init	l_rel_pos_init	p_rel_pos_init	ll_rel_pos_init	pl_rel_pos_init	lr_rel_pos_init	pr_rel_pos_init	surr_veh_count_init	ego_acc_min	ego_breaktime_max	ego_v_end	l_rel_pos_end	p_rel_pos_end	ll_rel_pos_end	pl_rel_pos_end	lr_rel_pos_end	pr_rel_pos_end	surr_veh_count_end	ego_lane_change_ts	ego_lane_change	cut_in_ts	cut_in_dir	cut_in_dist_reduced	min_dhw	ego_v_min_dhw	ego_acc_min_dhw	l_rel_pos_min_dhw	p_rel_pos_min_dhw	ll_rel_pos_min_dhw	pl_rel_pos_min_dhw	lr_rel_pos_min_dhw	pr_rel_pos_min_dhw	surr_veh_count_min_dhw	ego_breaktime_until_min_dhw	min_thw	ego_v_min_thw	ego_acc_min_thw	l_rel_pos_min_thw	p_rel_pos_min_thw	ll_rel_pos_min_thw	pl_rel_pos_min_thw	lr_rel_pos_min_thw	pr_rel_pos_min_thw	surr_veh_count_min_thw	ego_breaktime_until_min_thw	min_ttc	ego_v_min_ttc	ego_acc_min_ttc	l_rel_pos_min_ttc	p_rel_pos_min_ttc	ll_rel_pos_min_ttc	pl_rel_pos_min_ttc	lr_rel_pos_min_ttc	pr_rel_pos_min_ttc	surr_veh_count_min_ttc	ego_breaktime_until_min_ttc
4450	MPP_DEU_LocationA-52_T2030F24435_T-1	3.2	24.3545	0.25	-1.0	17.959	26.7951	36.53	-1.0	-1.0	3	-0.2575	0.16	24.266	30.2929	30.9412	32.3572	52.7325	-1.0	13.7554	5	2.24	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4451	MPP_DEU_LocationA-52_T2032F24414_T-1	3.2	36.2634	0.2575	32.0662	40.8767	99.6161	81.218	65.2552	-1.0	5	0.255	0.0	38.4269	-1.0	82.9413	-1.0	-1.0	-1.0	42.0458	2	1.8800000000000001	-1	-1.0	0	-1.0	28.7389	37.204	0.7425	28.5389	40.8281	-1.0	81.5743	46.9883	-1.0	4	0.0	0.7725	37.204	0.7425	28.5389	40.8281	-1.0	81.5743	46.9883	-1.0	4	0.0	10.1911	37.204	0.7425	28.5389	40.8281	-1.0	81.5743	46.9883	-1.0	4	0.0
4452	MPP_DEU_LocationA-52_T2061F24740_T-1	3.2	25.2847	-0.245	-1.0	23.1368	-1.0	76.5675	-1.0	-1.0	2	-0.2575	0.52	24.9922	-1.0	53.9914	29.7317	-1.0	-1.0	21.0348	3	1.76	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4453	MPP_DEU_LocationA-52_T2062F24827_T-1	3.2	33.3509	0.25	90.6201	-1.0	-1.0	-1.0	-1.0	32.0491	2	0.0	0.0	34.42	-1.0	90.11	-1.0	-1.0	-1.0	61.1243	2	-1.0	0	-1.0	0	-1.0	90.0	33.4409	0.5	90.2	-1.0	-1.0	-1.0	-1.0	34.1024	2	0.0	2.6913	33.4409	0.5	90.2	-1.0	-1.0	-1.0	-1.0	34.1024	2	0.0	46.8237	33.4409	0.5	90.2	-1.0	-1.0	-1.0	-1.0	34.1024	2	0.0
4454	MPP_DEU_LocationA-52_T2066F24796_T-1	3.2	31.8818	-0.2425	-1.0	60.2839	82.079	69.7396	-1.0	81.955	4	-0.495	0.64	32.0553	87.6334	-1.0	-1.0	-1.0	-1.0	38.7025	2	1.52	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4455	MPP_DEU_LocationA-52_T206F2310_T-1	3.2	33.56	0.0	80.8701	89.11	-1.0	22.912	58.9616	8.2334	5	-0.5	2.0	32.9402	43.424	-1.0	-1.0	6.5504	-1.0	35.0273	3	-1.0	0	1.8	-1	32.5593	43.224	32.9402	0.0	43.424	-1.0	-1.0	6.5504	-1.0	35.0273	3	2.0	1.3122	32.9402	0.0	43.424	-1.0	-1.0	6.5504	-1.0	35.0273	3	2.0	9.4643	33.3401	-0.25	49.1108	-1.0	-1.0	13.5187	85.1032	23.3392	4	0.6
4456	MPP_DEU_LocationA-52_T2070F24857_T-1	3.2	32.9708	-0.255	-1.0	52.3915	-1.0	38.1403	-1.0	74.9649	3	-0.5025	0.8	32.6671	64.5821	29.8158	-1.0	-1.0	-1.0	72.8273	3	1.36	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4457	MPP_DEU_LocationA-52_T2074F24858_T-1	3.2	26.5101	-0.25	52.6411	47.603	15.4275	84.5909	-1.0	22.8731	5	-0.25	0.12	26.1601	-1.0	49.233	43.5299	59.627	-1.0	28.5236	4	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4458	MPP_DEU_LocationA-52_T229F2643_T-1	3.2	28.4361	0.755	32.478	35.6137	10.9915	77.0664	71.3144	32.7292	6	0.235	0.0	30.0131	16.305	63.3143	-1.0	-1.0	26.6331	35.5628	4	1.84	-1	-1.0	0	-1.0	14.1873	29.5373	0.24	14.3373	68.4319	-1.0	-1.0	29.0701	35.9115	4	0.0	0.4803	29.5373	0.24	14.3373	68.4319	-1.0	-1.0	29.0701	35.9115	4	0.0	9.2587	29.5176	0.4925	29.1473	35.8992	14.2929	68.5728	64.6629	38.8301	6	0.0
4459	MPP_DEU_LocationA-52_T245F2767_T-1	3.2	30.4906	0.0	-1.0	66.4	92.4948	12.757	-1.0	-1.0	3	-0.25	0.04	30.91	-1.0	86.8504	4.8721	-1.0	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4460	MPP_DEU_LocationA-52_T258F2731_T-1	3.2	25.1658	0.76	23.1622	-1.0	14.7413	-1.0	-1.0	-1.0	2	0.49	0.0	27.0704	38.9133	82.7935	-1.0	-1.0	15.3478	-1.0	3	1.76	-1	-1.0	0	-1.0	20.1506	26.1991	0.5	19.5406	-1.0	28.0692	-1.0	-1.0	-1.0	2	0.0	0.7691	26.1991	0.5	19.5406	-1.0	28.0692	-1.0	-1.0	-1.0	2	0.0	5.3203	26.1991	0.5	19.5406	-1.0	28.0692	-1.0	-1.0	-1.0	2	0.0
4461	MPP_DEU_LocationA-52_T322F3671_T-1	3.2	35.2243	0.5075	-1.0	89.2924	75.9528	21.1962	-1.0	42.1056	4	-0.505	1.52	35.0921	62.3315	21.4577	-1.0	-1.0	-1.0	58.069	3	1.4000000000000001	-1	-1.0	0	-1.0	62.4315	35.0921	0.0	62.3315	21.4577	-1.0	-1.0	-1.0	58.069	3	1.52	1.7791	35.0921	0.0	62.3315	21.4577	-1.0	-1.0	-1.0	58.069	3	1.52	13.7626	35.0921	0.0	62.3315	21.4577	-1.0	-1.0	-1.0	58.069	3	1.52
4462	MPP_DEU_LocationA-52_T329F3714_T-1	3.2	30.27	0.25	41.8407	-1.0	-1.0	71.2629	-1.0	6.7532	3	0.0	0.0	30.7382	38.8807	-1.0	-1.0	54.7388	-1.0	29.9362	3	-1.0	0	-1.0	0	-1.0	38.9307	30.7382	0.0	38.8807	-1.0	-1.0	54.7388	-1.0	29.9362	3	0.0	1.2665	30.7382	0.0	38.8807	-1.0	-1.0	54.7388	-1.0	29.9362	3	0.0	35.1329	30.5833	0.0	40.2002	-1.0	-1.0	62.1376	-1.0	19.4685	3	0.0
4463	MPP_DEU_LocationA-52_T357F4064_T-1	3.2	34.8063	-0.25	-1.0	38.8682	-1.0	-1.0	-1.0	18.5607	2	-0.505	3.2	33.9112	-1.0	35.5397	-1.0	36.5674	68.0383	97.0172	4	2.08	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4464	MPP_DEU_LocationA-52_T392F4407_T-1	3.2	36.1405	0.5125	51.26	-1.0	-1.0	-1.0	-1.0	-1.0	1	0.2275	0.0	37.3855	-1.0	71.34	48.9132	63.5726	-1.0	84.4975	4	1.44	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4465	MPP_DEU_LocationA-52_T393F4556_T-1	3.2	37.61	-0.25	-1.0	53.18	-1.0	36.056	4.6246	-1.0	3	-0.25	0.04	37.5801	-1.0	39.1902	-1.0	-1.0	-1.0	12.3223	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4466	MPP_DEU_LocationA-52_T394F4555_T-1	3.2	25.8657	-0.0175	-1.0	20.4634	-1.0	52.7796	-1.0	-1.0	2	-0.0175	0.12	26.1301	-1.0	29.7222	31.3862	45.7229	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4467	MPP_DEU_LocationA-52_T402F4670_T-1	3.2	34.3958	0.25	-1.0	-1.0	-1.0	-1.0	65.0559	14.2257	2	-0.26	1.4	34.0621	-1.0	29.7753	-1.0	-1.0	5.8685	38.9347	3	1.32	1	-1.0	0	-1.0	53.6948	34.0827	-0.005	53.4948	29.2264	-1.0	-1.0	6.4222	37.7103	4	1.28	1.5754	34.0827	-0.005	53.4948	29.2264	-1.0	-1.0	6.4222	37.7103	4	1.28	14.176	34.3905	-0.25	58.8951	22.0993	-1.0	-1.0	16.9295	22.3886	4	0.0
4468	MPP_DEU_LocationA-52_T405F4682_T-1	3.2	41.0932	-0.2475	-1.0	55.6635	-1.0	-1.0	-1.0	20.9779	2	-0.2575	0.84	40.6964	-1.0	-1.0	-1.0	-1.0	-1.0	25.5057	1	1.44	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4469	MPP_DEU_LocationA-52_T410F4691_T-1	3.2	39.3744	-0.25	-1.0	-1.0	-1.0	-1.0	-1.0	82.0356	1	-0.75	3.2	37.9308	-1.0	95.1102	-1.0	-1.0	34.9832	21.3758	3	0.48	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4470	MPP_DEU_LocationA-52_T426F5054_T-1	3.2	36.6252	0.26	25.9801	-1.0	-1.0	-1.0	46.2408	91.9133	3	0.0	0.0	37.4501	-1.0	-1.0	-1.0	-1.0	16.4586	-1.0	1	1.96	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4471	MPP_DEU_LocationA-52_T450F5365_T-1	3.2	25.6461	-0.005	77.3936	37.2311	-1.0	34.9627	-1.0	-1.0	3	-0.255	1.12	25.3701	-1.0	42.261	-1.0	32.1723	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	74.1251	25.52	-0.25	76.2001	40.6508	-1.0	33.2293	-1.0	-1.0	3	0.0	2.9046	25.52	-0.25	76.2001	40.6508	-1.0	33.2293	-1.0	-1.0	3	0.0	103.5199	25.5701	-0.25	76.4702	39.8909	-1.0	33.5167	-1.0	-1.0	3	0.08
4472	MPP_DEU_LocationA-52_T476F5576_T-1	3.2	28.197	0.5125	-1.0	28.0311	17.5211	-1.0	-1.0	17.3981	3	0.0	0.0	29.5683	25.3646	-1.0	-1.0	-1.0	-1.0	15.5942	2	1.32	-1	-1.0	0	-1.0	21.092	28.9053	0.5	21.167	-1.0	-1.0	-1.0	-1.0	23.3295	2	0.0	0.7297	28.9053	0.5	21.167	-1.0	-1.0	-1.0	-1.0	23.3295	2	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4473	MPP_DEU_LocationA-52_T499F5830_T-1	3.2	33.966	0.26	30.344	26.483	-1.0	-1.0	-1.0	51.9967	3	-0.01	1.04	34.3236	-1.0	76.4323	30.0663	29.083	22.2357	62.3061	5	1.48	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4474	MPP_DEU_LocationA-52_T502F5775_T-1	3.2	34.7261	0.27	-1.0	63.17	-1.0	-1.0	-1.0	51.3303	2	-0.525	1.76	34.0306	-1.0	-1.0	-1.0	-1.0	-1.0	36.1765	1	1.52	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4475	MPP_DEU_LocationA-52_T507F5869_T-1	3.2	33.2424	0.0025	-1.0	98.3726	67.3026	99.9452	-1.0	16.2003	4	-0.255	0.2	32.9948	67.3907	96.2882	-1.0	-1.0	-1.0	72.6503	3	1.72	-1	-1.0	0	-1.0	66.2307	32.9948	0.0	67.3907	96.2882	-1.0	-1.0	-1.0	72.6503	3	0.08	2.007	33.0149	-0.2525	67.4219	96.3689	-1.0	-1.0	-1.0	73.2687	3	0.0	173.7604	32.9948	0.0	67.3907	96.2882	-1.0	-1.0	-1.0	72.6503	3	0.08
4476	MPP_DEU_LocationA-52_T509F6054_T-1	3.2	26.0725	0.76	-1.0	27.4605	-1.0	64.731	-1.0	-1.0	2	0.5075	0.0	29.042	-1.0	54.0407	-1.0	-1.0	-1.0	-1.0	1	1.52	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4477	MPP_DEU_LocationA-52_T50F530_T-1	3.2	33.9972	0.0	64.6464	-1.0	-1.0	-1.0	94.2623	37.0521	3	-0.01	0.2	34.1743	88.8727	63.4817	81.0576	89.3235	-1.0	60.39	5	1.4000000000000001	1	-1.0	0	-1.0	64.3964	33.9972	0.0	64.6464	-1.0	-1.0	-1.0	94.2623	37.0521	3	0.0	1.8942	33.9972	0.0	64.6464	-1.0	-1.0	-1.0	94.2623	37.0521	3	0.0	50.9404	34.0908	0.0	91.6938	48.5841	71.7541	91.9352	-1.0	43.3881	5	0.0
4478	MPP_DEU_LocationA-52_T510F5834_T-1	3.2	32.3322	0.26	54.3203	-1.0	32.6162	-1.0	-1.0	-1.0	2	-1.0175	1.84	31.2208	25.0688	-1.0	-1.0	-1.0	33.1393	-1.0	2	2.48	-1	-1.0	0	-1.0	25.1688	31.2208	0.0	25.0688	-1.0	-1.0	-1.0	33.1393	-1.0	2	1.84	0.8024	31.5955	-1.0075	25.2535	-1.0	-1.0	-1.0	34.7565	-1.0	2	1.44	5.5145	32.5607	-0.4925	41.9939	-1.0	27.8442	-1.0	-1.0	-1.0	2	0.24
4479	MPP_DEU_LocationA-52_T535F6339_T-1	3.2	26.0621	0.0025	-1.0	27.9662	7.0119	-1.0	-1.0	-1.0	2	-0.2725	0.8	25.6858	25.6153	-1.0	-1.0	72.9141	-1.0	22.8158	3	1.72	-1	-1.0	0	-1.0	10.3621	25.8897	0.0125	16.6771	-1.0	-1.0	84.2703	-1.0	25.29	3	0.0	0.4002	25.8897	0.0125	16.6771	-1.0	-1.0	84.2703	-1.0	25.29	3	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4480	MPP_DEU_LocationA-52_T539F6407_T-1	3.2	33.3844	-0.505	-1.0	-1.0	-1.0	-1.0	76.5561	71.0266	2	-0.51	2.2	32.4214	-1.0	-1.0	-1.0	-1.0	-1.0	53.4566	1	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4481	MPP_DEU_LocationA-52_T541F6554_T-1	3.2	25.77	0.0	-1.0	47.9413	-1.0	39.3398	-1.0	-1.0	2	-0.2525	0.08	25.48	-1.0	52.8001	-1.0	40.923	-1.0	-1.0	2	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4482	MPP_DEU_LocationA-52_T546F6559_T-1	3.2	36.0103	0.005	-1.0	46.9618	-1.0	-1.0	90.5134	52.911	3	-0.0075	0.04	36.8118	-1.0	87.2608	-1.0	54.2732	-1.0	68.0723	3	0.32	1	-1.0	0	-1.0	90.6781	36.0517	0.0	90.6281	56.4445	-1.0	47.8025	-1.0	30.8472	4	0.0	2.5142	36.103	0.25	90.7197	62.3021	-1.0	49.2768	-1.0	37.9253	4	0.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4483	MPP_DEU_LocationA-52_T562F6796_T-1	3.2	23.3555	0.0275	19.3002	-1.0	8.3184	-1.0	-1.0	-1.0	2	0.0275	0.0	26.1258	31.3838	-1.0	-1.0	-1.0	11.0985	-1.0	2	1.76	-1	-1.0	0	-1.0	21.1557	24.6627	1.235	22.0157	-1.0	-1.0	-1.0	15.6885	-1.0	2	0.0	0.8578	24.6627	1.235	22.0157	-1.0	-1.0	-1.0	15.6885	-1.0	2	0.0	1.468	24.6238	0.9725	15.8379	-1.0	21.7705	-1.0	-1.0	-1.0	2	0.0
4484	MPP_DEU_LocationA-52_T572F6787_T-1	3.2	36.1466	-0.745	-1.0	39.8457	-1.0	-1.0	55.8154	25.4372	3	-1.005	3.2	33.7036	41.3754	35.5131	-1.0	28.6407	25.0501	28.1136	5	1.8800000000000001	1	-1.0	0	-1.0	41.4254	33.7036	0.0	41.3754	35.5131	-1.0	28.6407	25.0501	28.1136	5	3.2	1.2291	33.7036	0.0	41.3754	35.5131	-1.0	28.6407	25.0501	28.1136	5	3.2	9.6709	34.659	-0.75	46.3752	31.7196	-1.0	34.7395	38.8128	16.0315	5	1.88
4485	MPP_DEU_LocationA-52_T590F6984_T-1	3.2	34.3675	0.2575	64.51	44.6719	80.9965	-1.0	-1.0	34.3727	4	-0.255	1.48	34.4838	-1.0	66.2848	58.1341	47.3488	-1.0	-1.0	3	1.36	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4486	MPP_DEU_LocationA-52_T602F7205_T-1	3.2	26.5809	-0.0025	-1.0	44.6015	-1.0	30.7988	-1.0	-1.0	2	-0.2525	0.16	26.28	-1.0	53.33	44.4076	38.0032	-1.0	-1.0	3	-1.0	0	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4487	MPP_DEU_LocationA-52_T611F7261_T-1	3.2	32.0504	0.5	27.6086	38.5344	-1.0	-1.0	-1.0	17.4191	3	-0.25	0.28	32.27	23.9323	41.8608	-1.0	-1.0	-1.0	4.6837	3	-1.0	0	-1.0	0	-1.0	22.2623	32.27	0.0	23.9323	41.8608	-1.0	-1.0	-1.0	4.6837	3	0.0	0.6899	32.27	0.0	23.9323	41.8608	-1.0	-1.0	-1.0	4.6837	3	0.0	14.8679	32.4701	0.0	25.7038	40.3207	-1.0	-1.0	-1.0	8.041	3	0.0
4488	MPP_DEU_LocationA-52_T635F7557_T-1	3.2	33.7659	-0.49	-1.0	24.2621	8.1707	48.2194	-1.0	24.7616	4	-0.5	2.12	32.9372	15.0388	40.818	-1.0	-1.0	-1.0	9.981	3	1.36	-1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4489	MPP_DEU_LocationA-52_T651F7670_T-1	3.2	32.879	-0.4925	43.4597	-1.0	12.2184	21.3934	71.1204	41.904	5	-0.495	0.84	32.5035	16.1655	19.4035	-1.0	-1.0	23.0263	-1.0	3	1.84	-1	-1.0	0	-1.0	14.366	32.5278	-0.0075	14.666	19.0111	-1.0	-1.0	31.4977	-1.0	3	0.0	0.4417	32.5278	-0.0075	14.666	19.0111	-1.0	-1.0	31.4977	-1.0	3	0.0	4.2416	32.5278	0.0	31.7442	-1.0	14.6191	19.0231	56.6439	57.5922	5	0.12
4490	MPP_DEU_LocationA-52_T705F8509_T-1	3.2	33.2262	0.005	34.2178	-1.0	42.1539	-1.0	6.9792	-1.0	3	-0.2575	0.52	33.0576	-1.0	97.5409	-1.0	-1.0	21.7203	-1.0	2	1.8	-1	-1.0	0	-1.0	26.875	33.1336	0.0	27.28	-1.0	44.8833	-1.0	58.3489	9.4504	4	0.0	0.8111	33.1336	0.0	27.28	-1.0	44.8833	-1.0	58.3489	9.4504	4	0.0	5.7253	33.1336	0.0	27.28	-1.0	44.8833	-1.0	58.3489	9.4504	4	0.0
4491	MPP_DEU_LocationA-52_T725F8591_T-1	3.2	36.7818	0.255	40.766	-1.0	60.2353	28.1747	-1.0	4.6878	4	-0.015	0.32	37.0878	-1.0	43.9844	35.2393	-1.0	-1.0	-1.0	2	1.48	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4492	MPP_DEU_LocationA-52_T729F8704_T-1	3.2	25.1809	0.265	23.5804	-1.0	21.2037	83.4565	-1.0	-1.0	3	-0.0175	0.08	25.4368	51.5606	87.2808	-1.0	24.8079	17.5513	-1.0	4	1.56	-1	-1.0	0	-1.0	20.5076	25.2827	-0.0125	20.5576	-1.0	35.5716	85.319	-1.0	-1.0	3	0.0	0.8111	25.2827	-0.0125	20.5576	-1.0	35.5716	85.319	-1.0	-1.0	3	0.0	5.7422	25.2827	0.0	20.6121	-1.0	35.1945	85.2499	-1.0	-1.0	3	0.0
4493	MPP_DEU_LocationA-52_T736F8852_T-1	3.2	24.3244	0.0025	90.9009	18.89	7.8001	68.8058	-1.0	37.148	5	-0.2675	1.04	24.4797	-1.0	44.2776	95.3231	16.4695	-1.0	-1.0	3	1.6400000000000001	1	-1.0	0	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0	-1.0	-1.0	0.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1	-1.0
4494	MPP_DEU_LocationA-52_T762F8939_T-1	3.2	28.5457	0.26	46.5924	-1.0	13.9491	-1.0	-1.0	-1.0	2	0.01	0.0	29.6803	23.5104	-1.0	-1.0	-1.0	44.3001	-1.0	2	1.8800000000000001	-1	-1.0	0	-1.0	20.257	29.2019	0.5	19.952	-1.0	-1.0	-1.0	45.9537	-1.0	2	0.0	0.6937	29.2019	0.5	19.952	-1.0	-1.0	-1.0	45.9537	-1.0	2	0.0	42.6736	29.1819	0.5	45.9912	-1.0	19.836	-1.0	90.887	-1.0	3	0.0
